Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue
6469-MRVET,Male,32,Yes,0,Van Nuys,91401,34.178483,-118.431791,8,1,None,Yes,44.69,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,-3,20.2,0,0,44.69,64.89,Joined,NULL,NULL,64.89
6469-QJKZW,Female,35,Yes,0,Arroyo Grande,93420,35.176236,-120.483243,5,4,None,Yes,45.84,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,91.4,0,0,183.36,274.76,Stayed,NULL,NULL,68.69
6473-ULUHT,Male,22,Yes,2,San Diego,92126,32.886925,-117.152162,5,16,Offer D,Yes,9.16,Yes,Yes,DSL,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.9,1398.25,0,0,146.56,1544.81,Stayed,NULL,NULL,96.550625
6474-FVJLC,Male,61,No,0,Sherman Oaks,91423,34.146957,-118.432138,0,2,Offer E,Yes,43.47,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86,165.45,0,0,86.94,252.39,Churned,Attitude,Attitude of support person,126.195
6475-VHUIZ,Female,47,Yes,0,Myers Flat,95554,40.267158,-123.805913,6,23,Offer D,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0,0,895.39,2116.94,Stayed,NULL,NULL,92.04086957
6476-EPYZR,Male,57,Yes,1,Wishon,93669,37.287758,-119.548156,6,12,None,Yes,46.06,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,255.5,0,0,552.72,808.22,Stayed,NULL,NULL,67.35166667
6476-YHMGA,Female,63,Yes,1,Benton,93512,37.653947,-118.231443,5,15,None,Yes,39.77,No,Yes,DSL,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.5,1155.6,0,0,596.55,1752.15,Stayed,NULL,NULL,116.81
6479-OAUSD,Male,41,No,0,Mokelumne Hill,95245,38.304194,-120.592431,0,25,Offer C,Yes,7.17,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,510.8,0,0,179.25,690.05,Stayed,NULL,NULL,27.602
6479-SZPLM,Male,26,Yes,2,Anaheim,92805,33.830209,-117.906099,2,36,None,Yes,32.3,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,754.5,0,0,1162.8,1917.3,Stayed,NULL,NULL,53.25833333
6481-ESCNL,Female,33,No,0,Clayton,94517,37.881842,-121.848111,0,29,None,Yes,10.67,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,2878.75,0,0,309.43,3188.18,Stayed,NULL,NULL,109.9372414
6481-LXPWL,Male,61,Yes,1,Palo Alto,94306,37.416159,-122.131337,1,56,None,No,0,No,Yes,DSL,28,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5,0,60,0,2031.5,Stayed,NULL,NULL,36.27678571
6483-OATDN,Male,47,Yes,1,Monrovia,91016,34.1528,-118.000482,7,8,None,Yes,10.36,No,Yes,DSL,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.3,411.6,15.02,0,82.88,479.46,Stayed,NULL,NULL,59.9325
6484-LATFU,Male,20,No,0,Linden,95236,38.047746,-121.030499,0,68,None,Yes,5.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1657.4,0,0,397.12,2054.52,Stayed,NULL,NULL,30.21352941
6485-QXWWE,Female,51,No,3,Old Station,96071,40.656287,-121.428965,0,62,Offer B,Yes,2.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26,1638.7,0,0,175.46,1814.16,Stayed,NULL,NULL,29.26064516
6490-FGZAT,Male,33,No,0,Strathmore,93267,36.141319,-119.129075,0,6,Offer E,Yes,32.34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,109.3,0,0,194.04,303.34,Stayed,NULL,NULL,50.55666667
6496-JDSSB,Female,24,No,0,Oak Park,91377,34.19225,-118.776874,0,8,None,Yes,39.92,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,624.6,0,0,319.36,943.96,Stayed,NULL,NULL,117.995
6496-SLWHQ,Male,68,No,0,Moraga,94556,37.827946,-122.107185,0,3,Offer E,Yes,35.43,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105,294.45,0,0,106.29,400.74,Churned,Attitude,Attitude of support person,133.58
6497-TILVL,Female,20,Yes,2,La Mirada,90638,33.902045,-118.008961,1,7,None,Yes,25.64,No,Yes,DSL,71,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,350.35,0,0,179.48,529.83,Stayed,NULL,NULL,75.69
6502-HCJTI,Male,78,Yes,0,Lakewood,90712,33.840524,-118.148403,0,7,None,Yes,9.7,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,673.1,0,0,67.9,741,Churned,Attitude,Attitude of service provider,105.8571429
6502-KUGLL,Female,29,Yes,2,El Monte,91732,34.074492,-118.01462,4,14,Offer D,Yes,42.64,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,780.85,0,0,596.96,1377.81,Stayed,NULL,NULL,98.415
6502-MJQAE,Male,27,No,0,Escondido,92027,33.141265,-116.967221,0,1,None,Yes,46.21,No,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0,0,46.21,115.81,Churned,Competitor,Competitor made better offer,115.81
6504-VBLFL,Male,38,Yes,0,Madeline,96119,41.042003,-120.506086,9,55,Offer B,Yes,6.63,No,Yes,DSL,23,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,58.6,3068.6,0,0,364.65,3433.25,Stayed,NULL,NULL,62.42272727
6505-OZNPG,Female,21,No,0,Annapolis,95412,38.731055,-123.316553,0,6,None,No,0,No,Yes,Cable,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,63.4,348.8,0,10,0,358.8,Stayed,NULL,NULL,59.8
6506-EYCNH,Female,27,Yes,3,Montclair,91763,34.072121,-117.698319,9,28,None,Yes,15.85,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.55,543.8,0,0,443.8,987.6,Stayed,NULL,NULL,35.27142857
6507-DTJZV,Male,50,No,1,Cardiff By The Sea,92007,33.015866,-117.272254,0,13,Offer D,Yes,30.19,No,Yes,DSL,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4,831.75,0,0,392.47,1224.22,Stayed,NULL,NULL,94.17076923
6507-ZJSUR,Male,76,Yes,0,Albion,95410,39.225694,-123.717354,6,23,None,Yes,46.82,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,0,30,1076.86,3224.11,Stayed,NULL,NULL,140.1786957
6508-NJYRO,Male,36,Yes,0,Carlsbad,92009,33.098018,-117.258203,5,15,None,Yes,14.27,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.8,294.95,0,0,214.05,509,Stayed,NULL,NULL,33.93333333
6509-TSGWN,Female,42,Yes,2,Fallbrook,92028,33.362575,-117.299644,1,37,None,Yes,31.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.45,911.6,0,0,1177.71,2089.31,Stayed,NULL,NULL,56.46783784
6510-UPNKS,Female,21,No,0,Emigrant Gap,95715,39.23754,-120.720196,0,23,None,Yes,43.77,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.8,615.35,0,0,1006.71,1622.06,Stayed,NULL,NULL,70.52434783
6513-EECDB,Male,75,Yes,0,San Francisco,94114,37.758085,-122.434801,0,1,None,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0,0,36.92,110.47,Churned,Price,Price too high,110.47
6518-KZXCB,Male,61,No,0,Cassel,96016,40.936285,-121.572692,0,22,Offer D,Yes,4.79,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,566.5,0,0,105.38,671.88,Stayed,NULL,NULL,30.54
6518-PPLMZ,Male,38,Yes,3,Clio,96106,39.745805,-120.580882,8,53,None,Yes,25.32,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.4,1110.35,0,0,1341.96,2452.31,Stayed,NULL,NULL,46.27
6519-CFDBX,Female,31,No,0,Torrance,90505,33.807882,-118.347957,0,2,None,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0,0,21.62,102.57,Joined,NULL,NULL,51.285
6521-YYTYI,Male,59,No,0,Navarro,95463,39.182916,-123.552571,0,1,Offer E,Yes,7.99,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.3,93.3,0,0,7.99,101.29,Churned,Other,Moved,101.29
6522-OIQSX,Female,60,Yes,3,Alta,95701,39.218096,-120.79153,4,69,Offer A,No,0,No,Yes,Cable,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,0,0,0,3772.5,Stayed,NULL,NULL,54.67391304
6527-PZFPV,Male,19,Yes,2,Los Angeles,90023,34.017697,-118.200577,6,24,Offer C,Yes,25.84,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.8,469.65,0,0,620.16,1089.81,Stayed,NULL,NULL,45.40875
6532-YLWSI,Female,25,Yes,0,Crescent Mills,95934,40.080342,-120.957805,1,53,Offer B,Yes,37.85,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.8,1021.8,0,0,2006.05,3027.85,Churned,Price,Price too high,57.12924528
6537-OTKMY,Male,52,No,0,Covelo,95428,39.83307,-123.178765,0,15,Offer D,No,0,No,Yes,DSL,14,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.75,688.2,32.55,0,0,655.65,Stayed,NULL,NULL,43.71
6537-QLGEX,Female,34,No,0,Mammoth Lakes,93546,37.550074,-118.837167,0,16,None,No,0,No,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,38.9,664.4,0,0,0,664.4,Stayed,NULL,NULL,41.525
6538-POCHL,Male,59,No,0,Mountain Center,92561,33.638645,-116.55783,0,33,Offer C,Yes,17.63,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79,2576.8,0,0,581.79,3158.59,Stayed,NULL,NULL,95.71484848
6542-LWGXJ,Male,46,Yes,0,Pixley,93256,35.957019,-119.330928,1,3,Offer E,No,0,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25,78.25,0,0,0,78.25,Joined,NULL,NULL,26.08333333
6543-CPZMK,Male,32,Yes,0,Ventura,93001,34.360261,-119.306383,1,9,Offer E,No,0,No,Yes,DSL,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.95,248.95,0,10,0,258.95,Churned,Competitor,Competitor offered more data,28.77222222
6543-JXSOO,Female,30,Yes,0,Clipper Mills,95930,39.562239,-121.14836,5,23,Offer D,Yes,12.88,No,Yes,DSL,41,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,57.75,1282.85,0,0,296.24,1579.09,Stayed,NULL,NULL,68.65608696
6546-OPBBH,Male,40,Yes,3,Santa Ana,92704,33.719869,-117.907063,1,51,None,Yes,42.55,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.95,1216.35,0,0,2170.05,3386.4,Stayed,NULL,NULL,66.4
6549-BTYPG,Female,19,Yes,0,Sebastopol,95472,38.398815,-122.861923,5,60,None,No,0,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,0,0,0,3603.45,Stayed,NULL,NULL,60.0575
6549-NNDYT,Female,59,No,0,Fresno,93720,36.878709,-119.7645,0,13,None,No,0,No,Yes,Cable,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.85,394.1,0,0,0,394.1,Stayed,NULL,NULL,30.31538462
6549-YMFAW,Male,70,Yes,0,Los Olivos,93441,34.70434,-120.02609,1,9,None,Yes,1.66,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,21.25,204.55,0,0,14.94,219.49,Stayed,NULL,NULL,24.38777778
6551-GNYDG,Female,33,Yes,1,Long Beach,90808,33.823943,-118.111335,7,14,None,Yes,40.22,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.9,1152.8,0,0,563.08,1715.88,Stayed,NULL,NULL,122.5628571
6551-VLJMV,Male,44,Yes,0,Hemet,92543,33.739415,-116.968339,6,34,Offer C,Yes,4.42,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,679,0,0,150.28,829.28,Stayed,NULL,NULL,24.39058824
6551-ZCOTS,Male,73,No,0,Torrance,90503,33.840399,-118.353714,0,33,Offer C,Yes,3.15,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.9,847.8,0,0,103.95,951.75,Stayed,NULL,NULL,28.84090909
6557-BZXLQ,Male,66,No,0,Cabazon,92230,33.929812,-116.76058,0,16,Offer D,Yes,22.9,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,1043.3,0,0,366.4,1409.7,Stayed,NULL,NULL,88.10625
6559-ILWKJ,Male,44,Yes,0,Fresno,93722,36.78979,-119.929894,1,71,None,No,0,No,Yes,Cable,25,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,49.35,3515.25,0,100,0,3615.25,Churned,Dissatisfaction,Product dissatisfaction,50.91901408
6563-VRERX,Male,63,Yes,0,San Diego,92121,32.898613,-117.202937,2,33,None,Yes,34.22,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,690.25,0,0,1129.26,1819.51,Stayed,NULL,NULL,55.13666667
6567-HOOPW,Female,69,No,0,Folsom,95630,38.672638,-121.147403,0,1,None,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-7,79.2,0,0,20.06,99.26,Churned,Competitor,Competitor made better offer,99.26
6569-KTMDU,Female,28,No,0,Sacramento,95826,38.542532,-121.378826,0,1,None,Yes,5.02,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.1,19.1,0,0,5.02,24.12,Joined,NULL,NULL,24.12
6575-SUVOI,Female,65,Yes,0,Los Angeles,90062,34.003553,-118.308933,9,25,None,Yes,30.6,Yes,Yes,DSL,2,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,69.5,1752.65,0,0,765,2517.65,Stayed,NULL,NULL,100.706
6576-FBXOJ,Male,29,Yes,0,Yuba City,95991,39.02741,-121.614982,5,17,Offer D,No,0,No,Yes,DSL,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.6,934.8,47.73,0,0,887.07,Stayed,NULL,NULL,52.18058824
6579-JPICP,Male,31,No,0,Riverside,92505,33.920907,-117.489426,0,1,None,Yes,17.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0,0,17.81,38.21,Joined,NULL,NULL,38.21
6581-NQCBA,Female,36,Yes,0,Snelling,95369,37.521708,-120.426843,1,16,Offer D,No,0,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2,0,0,0,810.2,Churned,Other,Don't know,50.6375
6582-OIVSP,Female,25,No,0,Glendale,91203,34.153338,-118.262974,0,1,None,Yes,47.36,No,Yes,Cable,41,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.3,45.3,0,0,47.36,92.66,Joined,NULL,NULL,92.66
6582-PLFUU,Male,40,Yes,1,Cedarville,96104,41.505916,-120.152505,1,51,Offer B,Yes,28.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,0,0,1476.96,2563.71,Stayed,NULL,NULL,50.26882353
6583-KQJLK,Female,66,Yes,0,Twin Bridges,95735,38.805481,-120.13287,5,15,Offer D,Yes,37.84,No,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,0,0,567.6,1852.65,Stayed,NULL,NULL,123.51
6584-VQMYT,Male,19,No,2,San Jose,95138,37.246064,-121.749494,0,27,Offer C,Yes,2.63,No,Yes,DSL,59,Yes,Yes,No,No,No,No,No,No,One Year,No,Credit Card,56.2,1567.55,0,30,71.01,1668.56,Stayed,NULL,NULL,61.79851852
6585-WCEWR,Male,24,Yes,1,Fresno,93728,36.757345,-119.818274,1,72,None,Yes,22.78,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,0,0,1640.16,2994.56,Stayed,NULL,NULL,41.59111111
6586-PSJOX,Male,62,No,2,Earlimart,93219,35.858054,-119.305858,0,15,Offer D,Yes,1.63,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,55.2,864.55,0,80,24.45,969,Stayed,NULL,NULL,64.6
6591-QGOYB,Male,29,No,0,Surfside,90743,33.728273,-118.085304,0,17,None,Yes,38.78,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.65,1672.1,0,0,659.26,2331.36,Stayed,NULL,NULL,137.1388235
6595-COKXZ,Female,63,No,0,Plymouth,95669,38.489273,-120.891614,0,1,Offer E,Yes,48.31,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.45,44.45,0,0,48.31,92.76,Churned,Attitude,Attitude of service provider,92.76
6598-KELSS,Male,40,No,3,San Diego,92108,32.774046,-117.142454,0,50,Offer B,No,0,No,Yes,DSL,76,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,43.05,2208.05,0,0,0,2208.05,Stayed,NULL,NULL,44.161
6598-RFFVI,Male,56,No,0,San Bernardino,92405,34.142747,-117.300864,0,2,None,Yes,15.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,28.3,0,0,31.58,59.88,Churned,Price,Long distance charges,29.94
6599-CEBNN,Female,63,No,0,San Diego,92122,32.85723,-117.209774,0,34,Offer C,Yes,1.55,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,2524.45,0,0,52.7,2577.15,Churned,Competitor,Competitor made better offer,75.79852941
6599-GZWCM,Female,39,No,0,San Jose,95129,37.305622,-122.000887,0,13,None,Yes,42.62,No,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,74.65,966.25,0,0,554.06,1520.31,Stayed,NULL,NULL,116.9469231
6599-SFQVE,Female,27,No,0,Santa Clara,95051,37.348129,-121.98469,0,6,None,Yes,37.57,No,Yes,Cable,58,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55,340.4,0,0,225.42,565.82,Stayed,NULL,NULL,94.30333333
6603-YRDCJ,Male,19,Yes,0,San Francisco,94124,37.731505,-122.384532,3,33,Offer C,Yes,15.89,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,0,0,524.37,2542.77,Stayed,NULL,NULL,77.05363636
6608-QQLVK,Male,35,No,0,Bangor,95914,39.396585,-121.38029,0,1,None,Yes,39.58,No,Yes,DSL,28,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.5,50.5,0,0,39.58,90.08,Churned,Competitor,Competitor made better offer,90.08
6609-MXJHJ,Female,39,Yes,2,Long Beach,90808,33.823943,-118.111335,6,30,Offer C,Yes,47.21,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,789.55,15.41,0,1416.3,2190.44,Stayed,NULL,NULL,73.01466667
6614-VBEGU,Female,23,Yes,0,Loma Linda,92354,34.049315,-117.255974,8,24,Offer C,Yes,44.06,No,Yes,DSL,59,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.45,1614.05,0,0,1057.44,2671.49,Stayed,NULL,NULL,111.3120833
6614-YOLAC,Female,31,Yes,0,Oakland,94602,37.803883,-122.208417,3,71,Offer A,No,0,No,Yes,Cable,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0,0,0,4145.25,Stayed,NULL,NULL,58.38380282
6614-YWYSC,Male,68,Yes,0,Sultana,93666,36.545353,-119.338535,5,61,None,Yes,19.14,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,1501.75,0,0,1167.54,2669.29,Stayed,NULL,NULL,43.75885246
6615-NGGZJ,Male,56,No,0,Buellton,93427,34.631362,-120.238218,0,14,None,Yes,36.97,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0,0,517.58,1933.13,Churned,Dissatisfaction,Service dissatisfaction,138.0807143
6615-ZGEDR,Male,42,No,0,Smith River,95567,41.950683,-124.097094,0,1,None,Yes,1.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.7,19.7,0,0,1.91,21.61,Churned,Attitude,Attitude of service provider,21.61
6617-WLBQC,Female,51,Yes,3,Beverly Hills,90212,34.062095,-118.401508,3,23,Offer D,Yes,5.7,Yes,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0,0,131.1,1941.95,Stayed,NULL,NULL,84.4326087
6618-RYATB,Female,56,No,0,North Hollywood,91605,34.207295,-118.400022,0,1,Offer E,Yes,5.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,79.55,0,0,5.1,84.65,Churned,Price,Price too high,84.65
6619-RPLQZ,Female,24,Yes,1,June Lake,93529,37.730269,-119.055813,2,45,Offer B,Yes,40.19,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.85,892.15,0,0,1808.55,2700.7,Stayed,NULL,NULL,60.01555556
6620-HVDUJ,Male,50,No,0,Fresno,93701,36.749403,-119.787574,0,24,Offer C,Yes,23.71,No,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.45,1440.75,0,0,569.04,2009.79,Stayed,NULL,NULL,83.74125
6620-JDYNW,Female,64,No,0,Leggett,95585,39.873371,-123.741474,0,18,Offer D,Yes,10.97,Yes,Yes,DSL,9,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.6,1156.35,0,0,197.46,1353.81,Stayed,NULL,NULL,75.21166667
6621-NRZAK,Female,40,Yes,2,Mount Hamilton,95140,37.382909,-121.634151,7,63,Offer B,Yes,46.9,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1209.25,0,0,2954.7,4163.95,Stayed,NULL,NULL,66.09444444
6621-YOBKI,Male,46,No,0,San Ardo,93450,35.996008,-120.85305,0,5,None,Yes,31.78,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,92.75,0,0,158.9,251.65,Stayed,NULL,NULL,50.33
6624-JDRDS,Female,22,No,0,Dos Palos,93620,37.045728,-120.630682,0,6,Offer E,No,0,No,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.45,161.45,0,0,0,161.45,Stayed,NULL,NULL,26.90833333
6625-FLENO,Male,31,Yes,0,Los Angeles,90002,33.949255,-118.246978,9,58,None,Yes,18.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-4,1185.95,0,0,1083.44,2269.39,Stayed,NULL,NULL,39.12741379
6625-UTXEW,Female,26,Yes,0,Fort Bragg,95437,39.455555,-123.683979,1,12,Offer D,Yes,46.88,No,Yes,Cable,73,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.25,612.1,0,0,562.56,1174.66,Stayed,NULL,NULL,97.88833333
6629-CZTTH,Male,62,No,0,Orange,92865,33.828779,-117.848299,0,1,None,Yes,48.22,No,Yes,Cable,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,55.7,0,0,48.22,103.92,Churned,Dissatisfaction,Product dissatisfaction,103.92
6629-LADHQ,Female,42,No,0,Santa Barbara,93109,34.406256,-119.726936,0,2,Offer E,Yes,36.96,No,Yes,DSL,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95,123.05,0,0,73.92,196.97,Joined,NULL,NULL,98.485
6630-UJZMY,Female,73,Yes,0,Palo Alto,94306,37.416159,-122.131337,10,4,None,Yes,14.34,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48,Stayed,NULL,NULL,81.37
6633-MPWBS,Male,47,No,0,Woodland,95776,38.694081,-121.694431,0,5,Offer E,Yes,7.31,No,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.2,216.9,0,0,36.55,253.45,Churned,Competitor,Competitor offered more data,50.69
6633-SYEUS,Female,23,No,0,San Diego,92127,33.017518,-117.118456,0,23,None,Yes,19.96,No,Yes,Fiber Optic,76,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.2,2032.3,23.79,0,459.08,2467.59,Stayed,NULL,NULL,107.2865217
