Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue,RunningRecurringMonthlyRevenue
8709-KRDVL,Female,44,No,0,Scott Bar,96085,41.737962,-123.07557,0,33,None,Yes,16.57,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,3320.6,0,0,546.81,3867.41,Stayed,NULL,NULL,117.1942424,231669.2888
7472-EQOAV,Male,76,Yes,2,Laguna Niguel,92677,33.529047,-117.701175,5,71,Offer A,Yes,30.16,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.7,6179.35,0,0,2141.36,8320.71,Stayed,NULL,NULL,117.1930986,231786.4819
5981-ZVXOT,Female,72,No,0,San Diego,92131,32.89325,-117.087091,0,35,Offer C,Yes,10.73,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.35,3726.15,0,0,375.55,4101.7,Stayed,NULL,NULL,117.1914286,231903.6734
8627-ZYGSZ,Male,32,Yes,0,Compton,90220,33.88151,-118.234451,8,47,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0,0,1857.44,5507.79,Stayed,NULL,NULL,117.1870213,232020.8604
7197-VOJMM,Male,59,Yes,0,Calpine,96124,39.672813,-120.456699,0,67,None,Yes,47.46,No,Yes,DSL,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.2,4671.65,0,0,3179.82,7851.47,Stayed,NULL,NULL,117.1861194,232138.0465
2121-JAFOM,Female,23,Yes,0,Danville,94526,37.815459,-121.977203,1,72,None,Yes,1.67,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,0,0,120.24,8432.64,Stayed,NULL,NULL,117.12,232372.3198
9158-VCTQB,Female,41,Yes,0,Los Angeles,90023,34.017697,-118.200577,1,41,None,Yes,5.01,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.6,4594.95,0,0,205.41,4800.36,Churned,Price,Extra data charges,117.0819512,232606.4855
9405-GPBBG,Female,42,No,0,Carmel By The Sea,93921,36.554618,-121.922239,0,64,None,Yes,5.68,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,7069.25,0,60,363.52,7492.77,Stayed,NULL,NULL,117.0745313,232723.5601
7973-DZRKH,Female,20,No,1,Riverside,92507,33.976328,-117.319786,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0,0,1787.94,7717.99,Stayed,NULL,NULL,116.9392424,233893.4547
5325-UWTWJ,Male,47,Yes,0,Berkeley,94707,37.897753,-122.279391,4,31,Offer C,Yes,22.42,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,0,0,695.02,3624.77,Stayed,NULL,NULL,116.9280645,234010.3828
3143-ILDAL,Male,21,No,0,El Monte,91732,34.074492,-118.01462,0,56,None,Yes,25.41,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,5124.6,0,0,1422.96,6547.56,Churned,Attitude,Attitude of support person,116.9207143,234244.231
6749-UTDVX,Male,64,No,0,Brownsville,95919,39.440687,-121.263583,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0,0,782.64,8417.44,Stayed,NULL,NULL,116.9088889,234361.1399
6377-WHAOX,Female,48,Yes,0,Gualala,95445,38.848082,-123.50608,5,60,Offer B,Yes,9.98,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,6411.25,0,0,598.8,7010.05,Stayed,NULL,NULL,116.8341667,234594.8398
2790-XUYMV,Male,19,No,1,Mount Hamilton,95140,37.382909,-121.634151,0,71,None,Yes,31.89,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,85.45,6028.95,0,0,2264.19,8293.14,Stayed,NULL,NULL,116.8047887,234945.2796
3324-OIRTO,Male,23,Yes,3,Glennville,93226,35.735694,-118.738483,1,71,Offer A,Yes,14.14,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.65,7288.4,0,0,1003.94,8292.34,Stayed,NULL,NULL,116.7935211,235062.0731
9480-BQJEI,Male,35,No,0,Sacramento,95837,38.691607,-121.602284,0,62,None,Yes,24.35,Yes,Yes,Fiber Optic,16,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.3,5731.45,0,0,1509.7,7241.15,Stayed,NULL,NULL,116.7927419,235178.8658
8008-ESFLK,Female,43,Yes,0,Capitola,95010,36.977025,-121.952864,1,53,None,Yes,6.68,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0,0,354.04,6189.54,Stayed,NULL,NULL,116.7837736,235295.6496
3092-IGHWF,Male,34,Yes,0,San Diego,92130,32.957195,-117.202542,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0,0,1902.8,7821.6,Churned,Competitor,Competitor made better offer,116.7402985,235529.1432
6599-RCLCJ,Male,54,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0,0,358.14,5482.69,Churned,Competitor,Competitor made better offer,116.6529787,235762.5262
6522-YRBXD,Male,68,Yes,0,Anaheim,92802,33.807864,-117.923782,3,35,Offer C,Yes,20.44,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,94.55,3365.4,0,0,715.4,4080.8,Stayed,NULL,NULL,116.5942857,235879.1205
0531-ZZJWQ,Male,68,Yes,0,Fallbrook,92028,33.362575,-117.299644,6,55,None,Yes,42.9,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74,4052.4,0,0,2359.5,6411.9,Stayed,NULL,NULL,116.58,235995.7005
2056-EVGZL,Male,56,Yes,2,West Covina,91790,34.066964,-117.937007,9,68,None,Yes,8.88,No,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.75,7322.5,0,0,603.84,7926.34,Stayed,NULL,NULL,116.5638235,236112.2643
6993-YGFJV,Male,29,Yes,0,Cayucos,93430,35.511833,-120.918713,9,69,Offer A,Yes,3.41,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.55,7806.5,0,0,235.29,8041.79,Stayed,NULL,NULL,116.5476812,236228.812
8999-YPYBV,Male,63,Yes,0,Garden Valley,95633,38.852544,-120.837669,3,45,Offer B,Yes,30.8,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.35,3858.05,0,0,1386,5244.05,Stayed,NULL,NULL,116.5344444,236345.3464
6952-OMNWB,Male,75,Yes,0,Creston,93432,35.480896,-120.469476,7,68,Offer A,Yes,34.31,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,80.35,5589.3,0,0,2333.08,7922.38,Stayed,NULL,NULL,116.5055882,236578.377
0516-UXRMT,Female,27,No,0,Oxnard,93033,34.156629,-119.117218,0,62,None,Yes,23.88,Yes,Yes,Fiber Optic,47,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.05,5755.8,14.21,0,1480.56,7222.15,Stayed,NULL,NULL,116.4862903,236694.8633
9844-FELAJ,Female,65,Yes,2,Sacramento,95833,38.619049,-121.517552,2,70,None,Yes,9.4,Yes,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.9,7475.85,0,20,658,8153.85,Stayed,NULL,NULL,116.4835714,236811.3469
6295-OSINB,Male,20,Yes,0,Samoa,95564,40.809636,-124.189977,2,72,Offer A,Yes,6.89,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.65,7880.25,0,10,496.08,8386.33,Stayed,NULL,NULL,116.4768056,237044.3037
4690-PKDQG,Female,66,Yes,0,San Diego,92102,32.716007,-117.117462,3,42,None,Yes,22.89,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,3930.6,0,0,961.38,4891.98,Stayed,NULL,NULL,116.4757143,237160.7794
4531-AUZNK,Female,21,Yes,1,Oakland,94610,37.808731,-122.238708,2,51,Offer B,Yes,18.42,Yes,Yes,Fiber Optic,47,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,95.15,5000.05,0,0,939.42,5939.47,Stayed,NULL,NULL,116.4601961,237277.2396
8331-ZXFOE,Female,56,No,0,Santa Clara,95054,37.393554,-121.965114,0,58,None,Yes,42.33,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,71.1,4299.2,0,0,2455.14,6754.34,Stayed,NULL,NULL,116.4541379,237393.6937
6559-RAKOZ,Male,61,Yes,1,Orange Cove,93646,36.633498,-119.298895,7,49,Offer B,Yes,16.02,Yes,Yes,Fiber Optic,18,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.95,4917.9,0,0,784.98,5702.88,Stayed,NULL,NULL,116.3853061,237859.3252
7446-KQISO,Male,62,Yes,3,Visalia,93292,36.37559,-119.211689,2,45,None,Yes,7.48,Yes,Yes,Fiber Optic,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,4900.65,0,0,336.6,5237.25,Stayed,NULL,NULL,116.3833333,237975.7086
7860-UXCRM,Male,22,Yes,2,San Gabriel,91775,34.114772,-118.089431,9,63,None,Yes,42.17,No,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.5,4674.55,0,0,2656.71,7331.26,Stayed,NULL,NULL,116.3692063,238092.0778
9777-WJJPR,Male,46,Yes,0,Sacramento,95842,38.687367,-121.34848,9,31,None,Yes,29.77,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,88.65,2683.2,0,0,922.87,3606.07,Stayed,NULL,NULL,116.3248387,238208.4026
1216-BGTSP,Male,30,No,0,Imperial,92251,32.858595,-115.662709,0,45,None,Yes,5.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,4964.7,0,0,268.65,5233.35,Stayed,NULL,NULL,116.2966667,238557.3138
2573-GYRUU,Male,65,Yes,0,San Miguel,93451,35.886767,-120.608661,1,48,None,Yes,25.19,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.05,4370.75,0,0,1209.12,5579.87,Stayed,NULL,NULL,116.2472917,238906.1011
3062-ICYZQ,Female,41,Yes,3,Oak Park,91377,34.19225,-118.776874,9,51,None,Yes,27.23,Yes,Yes,Fiber Optic,75,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4539.35,0,0,1388.73,5928.08,Stayed,NULL,NULL,116.2368627,239022.338
7691-XVTZH,Female,30,Yes,0,Aromas,95004,36.878364,-121.629781,5,68,Offer A,Yes,28.36,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.95,5974.3,0,0,1928.48,7902.78,Stayed,NULL,NULL,116.2173529,239370.9959
9896-UYMIE,Male,27,No,0,Valley Ford,94972,38.339996,-122.935056,0,66,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7,0,0,285.12,7668.82,Stayed,NULL,NULL,116.1942424,239487.1902
5696-CEIQJ,Male,31,Yes,3,Riverside,92504,33.9108,-117.398153,4,67,Offer A,Yes,13.26,No,Yes,Fiber Optic,76,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.15,6895.5,0,0,888.42,7783.92,Stayed,NULL,NULL,116.1779104,239603.3681
6695-AMZUF,Female,31,Yes,0,Stockton,95219,38.029729,-121.387999,0,70,Offer A,Yes,31.15,No,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,5950.2,0,0,2180.5,8130.7,Stayed,NULL,NULL,116.1528571,239719.521
2885-HIJDH,Male,47,Yes,3,Tecate,91980,32.587557,-116.636816,9,69,None,Yes,26.35,Yes,Yes,DSL,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,0,0,1818.15,8012.25,Stayed,NULL,NULL,116.1195652,239951.7783
5641-DMBFJ,Female,29,Yes,0,Oregon House,95962,39.342587,-121.249833,1,58,None,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0,0,1813.66,6730.06,Stayed,NULL,NULL,116.0355172,240300.0009
3537-RYBHH,Female,78,Yes,0,Northridge,91324,34.238208,-118.55029,1,47,None,Yes,46.77,Yes,Yes,DSL,24,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,67.45,3252,0,0,2198.19,5450.19,Stayed,NULL,NULL,115.9614894,240531.936
8670-ERCJH,Male,33,No,0,Portola Valley,94028,37.369709,-122.215844,0,72,Offer A,Yes,2.56,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,0,0,184.32,8348.42,Stayed,NULL,NULL,115.9502778,240763.8463
4250-WAROZ,Male,70,Yes,3,Fresno,93701,36.749403,-119.787574,4,60,None,Yes,19.68,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.25,5774.55,0,0,1180.8,6955.35,Stayed,NULL,NULL,115.9225,240995.6955
4137-JOPHL,Female,63,No,0,Inglewood,90302,33.975332,-118.355252,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0,0,1490,5794.5,Stayed,NULL,NULL,115.89,241343.3815
2267-FPIMA,Male,27,Yes,0,San Carlos,94070,37.497915,-122.267361,1,50,Offer B,Yes,17.58,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.4,4914.9,0,0,879,5793.9,Stayed,NULL,NULL,115.878,241691.0239
3786-WOVKF,Female,69,Yes,0,Anaheim,92807,33.848733,-117.788357,8,72,Offer A,Yes,7.85,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.85,7677.4,0,100,565.2,8342.6,Stayed,NULL,NULL,115.8694444,241806.8934
4366-CTOUZ,Female,36,No,0,Bodega Bay,94923,38.377165,-123.037957,0,50,None,Yes,15.1,No,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.2,5038.45,0,0,755,5793.45,Stayed,NULL,NULL,115.869,241922.7624
5651-YLPRD,Female,45,Yes,3,Danville,94526,37.815459,-121.977203,7,32,None,Yes,26.66,No,Yes,Fiber Optic,57,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.1,2723.75,0,130,853.12,3706.87,Stayed,NULL,NULL,115.8396875,242386.1766
7693-QPEFS,Male,75,No,0,Davenport,95017,37.114335,-122.237162,0,52,Offer B,Yes,42.19,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.95,3829.75,0,0,2193.88,6023.63,Stayed,NULL,NULL,115.8390385,242502.0156
8276-MQBYC,Male,70,No,0,Los Angeles,90028,34.099869,-118.326843,0,51,Offer B,Yes,19.49,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0,0,993.99,5907.29,Churned,Price,Long distance charges,115.8292157,242617.8449
3070-BDOQC,Female,38,No,0,Sacramento,95827,38.549185,-121.328386,0,60,None,Yes,16.81,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.65,5941.05,0,0,1008.6,6949.65,Stayed,NULL,NULL,115.8275,242733.6724
8016-ZMGMO,Female,73,Yes,0,Colusa,95932,39.273096,-122.050763,0,66,None,Yes,44.01,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0,0,2904.66,7643.51,Stayed,NULL,NULL,115.8107576,242849.4831
6500-JVEGC,Male,56,No,0,Lakewood,90715,33.841027,-118.078097,0,68,None,Yes,11.22,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,101.35,7110.75,0,0,762.96,7873.71,Stayed,NULL,NULL,115.7898529,243081.083
4853-RULSV,Male,25,No,0,Miramonte,93641,36.696759,-119.024051,0,70,Offer A,Yes,12.19,Yes,Yes,Fiber Optic,42,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104,7250.15,0,0,853.3,8103.45,Churned,Attitude,Attitude of service provider,115.7635714,243312.6288
6723-WSNTY,Female,73,Yes,0,Del Mar,92014,32.948262,-117.256086,3,66,None,Yes,6.94,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.1,7181.95,0,0,458.04,7639.99,Stayed,NULL,NULL,115.7574242,243428.3862
9609-BENEA,Male,50,Yes,0,Chula Vista,91914,32.688506,-116.938632,6,35,Offer C,Yes,45.97,Yes,Yes,DSL,13,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69,2441.7,0,0,1608.95,4050.65,Stayed,NULL,NULL,115.7328571,243544.119
5886-VLQVU,Male,30,Yes,0,Grand Terrace,92313,34.029175,-117.307211,0,35,None,Yes,24.83,Yes,Yes,Fiber Optic,51,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,3161.2,0,20,869.05,4050.25,Stayed,NULL,NULL,115.7214286,243659.8405
4554-YGZIH,Male,75,Yes,0,Summerland,93067,34.420998,-119.60137,3,49,Offer B,Yes,22.92,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,90.05,4547.25,0,0,1123.08,5670.33,Churned,Competitor,Competitor made better offer,115.7210204,243775.5615
9948-YPTDG,Male,44,Yes,0,San Rafael,94903,38.018065,-122.546024,1,38,None,Yes,35.61,No,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.45,3013.05,9.36,40,1353.18,4396.87,Churned,Competitor,Competitor offered more data,115.7071053,244238.4086
3470-OBUET,Female,49,Yes,2,San Jose,95123,37.238758,-121.828375,5,67,None,Yes,43.01,Yes,Yes,Cable,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74,4868.4,0,0,2881.67,7750.07,Stayed,NULL,NULL,115.6726866,244354.0813
6194-HBGQN,Male,22,No,0,Taft,93268,35.184837,-119.402525,0,51,None,Yes,34.75,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.15,4126.2,0,0,1772.25,5898.45,Stayed,NULL,NULL,115.6558824,244816.7349
0327-WFZSY,Male,62,Yes,3,Samoa,95564,40.809636,-124.189977,9,39,Offer C,Yes,17.29,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,3835.55,0,0,674.31,4509.86,Stayed,NULL,NULL,115.6374359,245279.315
3672-YITQD,Male,71,Yes,0,Castaic,91384,34.506627,-118.699048,1,36,Offer C,Yes,31.65,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,3021.6,0,0,1139.4,4161,Churned,Competitor,Competitor made better offer,115.5833333,245510.5121
8849-GYOKR,Female,59,Yes,0,Mineral,96063,40.408796,-121.579609,2,54,None,Yes,8.83,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.55,5763.3,0,0,476.82,6240.12,Churned,Dissatisfaction,Product dissatisfaction,115.5577778,245741.6299
2359-QWQUL,Female,35,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,39,None,Yes,9.51,No,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.7,4134.85,0,0,370.89,4505.74,Churned,Competitor,Competitor made better offer,115.5317949,245972.7002
6583-SZVGP,Male,59,No,0,Indio,92203,33.752938,-116.230055,0,48,None,Yes,9.91,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,5067.45,0,0,475.68,5543.13,Stayed,NULL,NULL,115.481875,246550.1991
5364-XYIRR,Male,44,Yes,0,Los Angeles,90013,34.044639,-118.240413,1,51,None,Yes,21.08,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,4812.75,0,0,1075.08,5887.83,Churned,Competitor,Competitor had better devices,115.4476471,246665.6468
4948-WBBKL,Female,80,No,0,Dunnigan,95937,38.931425,-121.946081,0,36,Offer C,Yes,41.57,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.9,2659.45,0,0,1496.52,4155.97,Stayed,NULL,NULL,115.4436111,246781.0904
6625-IUTTT,Male,29,No,0,Fremont,94536,37.572273,-121.964583,0,67,Offer A,Yes,49.74,No,Yes,Cable,41,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0,40,3332.58,7734.13,Stayed,NULL,NULL,115.4347761,246896.5252
8819-IMISP,Male,43,No,0,Redlands,92373,34.003243,-117.138286,0,31,None,Yes,37.07,Yes,Yes,Fiber Optic,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,2429.1,0,0,1149.17,3578.27,Stayed,NULL,NULL,115.4280645,247127.3845
9943-VSZUV,Male,75,No,0,Alamo,94507,37.855717,-121.994813,0,67,Offer A,Yes,39.89,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.7,5060.85,0,0,2672.63,7733.48,Stayed,NULL,NULL,115.4250746,247242.8095
1095-WGNGG,Female,35,Yes,0,San Pedro,90732,33.744119,-118.31448,2,61,None,Yes,17.49,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.05,5971.25,0,0,1066.89,7038.14,Stayed,NULL,NULL,115.3793443,247704.4122
3838-OZURD,Male,28,Yes,0,Somes Bar,95568,41.444606,-123.471895,0,66,Offer A,Yes,7.28,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105,7133.25,0,0,480.48,7613.73,Churned,Competitor,Competitor had better devices,115.3595455,247819.7718
7975-JMZNT,Male,19,Yes,0,Columbia,95310,38.085839,-120.37855,1,66,Offer A,Yes,23.27,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,6075.9,0,0,1535.82,7611.72,Stayed,NULL,NULL,115.3290909,248165.7835
4989-LIXVT,Male,66,No,0,Santa Monica,90404,34.026334,-118.474222,0,68,None,Yes,19.67,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,6503.2,0,0,1337.56,7840.76,Stayed,NULL,NULL,115.3052941,248281.0888
8749-JMNKX,Male,80,Yes,0,Montebello,90640,34.015217,-118.109962,1,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0,0,1129.14,5880.09,Churned,Dissatisfaction,Limited range of services,115.2958824,248511.687
7449-HVPIV,Male,38,Yes,3,Chula Vista,91913,32.64164,-116.985026,10,55,Offer B,Yes,22.56,Yes,Yes,Fiber Optic,56,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.4,5099.15,0,0,1240.8,6339.95,Stayed,NULL,NULL,115.2718182,248626.9588
7480-QNVZJ,Male,65,No,0,Los Angeles,90005,34.059281,-118.30742,0,50,None,Yes,18.92,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.7,4816.7,0,0,946,5762.7,Churned,Dissatisfaction,Network reliability,115.254,248742.2128
8580-QVLOC,Female,78,Yes,0,Merced,95348,37.40122,-120.514191,0,72,None,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0,0,1855.44,8295.69,Churned,Competitor,Competitor made better offer,115.2179167,248857.4307
